Sr,Name,Material Code,Material Name,Material Group,Marerial New Group,Has Serial No,Customer Code
2107,101898,101898,Pressure Plate Assy for Sonalika Tractor,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2108,101897,101897,Air Filter Outer (YZ11P00001S003D) - SK520XDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2109,101896,101896,Air Filter Inner (YZ11P00001S002D)-SX520XDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2110,101893,101893,Fuel Filter (VHS234011640J1M) - SK520XDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2111,101892,101892,Oil Filter (VH15601E0080J1M) - SK520SDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2112,101891,101891,Oil Filter (VH5601E70J2M) - SK520XDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2113,101890,101890,Kobelco Hydraulic Oil - 210 Ltrs,Consumable,Lubricants,0,
2114,101888,101888,Tooth Assy (1U3552TL-DK/1U3552-DK) SK520XDLC-10,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2115,101397,101397,Gutter ISMB H Channel (200/140x3200mm),Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
2116,101887,101887,Sintex 500 Ltrs (Double Layer) - Quotone,Consumable,Building & Civil Stores & Spares,0,
2117,101886,101886,3 Pin Top 6A,Consumable,Electrical (Stores & Spares),0,
2118,101885,101885,Mason Tools - Plain Trowel (Plain Karni),Consumable,Tools and Tackle,0,
2119,101884,101884,Twin Ball Thread,Consumable,Building & Civil Stores & Spares,0,
2120,101883,101883,Sand Paper,Consumable,Building & Civil Stores & Spares,0,
2121,101882,101882,Toilet Brush,Consumable,Building & Civil Stores & Spares,0,
2122,101881,101881,Hand Sanitizer 500ml,Consumable,OHS Stores & Spares,0,
2123,101880,101880,Mask - venus,Consumable,OHS Stores & Spares,0,
2124,101879,101879,Shocker Bush for Bolero DC Turbo,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2125,101878,101878,Bush Stabiliser Bar for Bolero DC Turbo,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2126,101877,101877,Link Stabiliser Bar LH for Bolero DC Turbo,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2127,101876,101876,Link Stabiliser Bar RH for Bolero DC Turbo,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2128,101875,101875,Element Oil Filter for Mahindra Scorpio,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2129,101874,101874,Filter Element for Mahindra Scorpio,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2130,101873,101873,Engine Oil 10K2 for Mahindra Scorpio,Consumable,Lubricants,0,
2131,101868,101868,Bush Pivot End for Mahindra Scorpio,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2132,101864,101864,Tyre Eicher Bus ( Size 7.50-16 16PR ) XT7 Gold Plus -D ,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2133,101863,101863,FLAP for Eicher Bus (Size 7.50-16  ),Consumable,Motor Vehicle Stores & Spares (GAD),0,
2134,101861,101861,Tube for Eicher Bus (Size 7.50-16),Consumable,Motor Vehicle Stores & Spares (GAD),0,
2135,101862,101862,Tyre for Eicher Bus (Size 7.50-16 16PR Amar Gold),Consumable,Motor Vehicle Stores & Spares (GAD),0,
2136,101860,101860,"Shoe Kit, RR DUM (Old Fortuner)",Consumable,Motor Vehicle Stores & Spares (GAD),0,
2137,101859,101859,Brake Pad ( Rear New Fortuner) ,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2138,101856,101856,Oil Filter for Fortuner ,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2139,101857,101857,"Brake Pad Kit, Disc brake for New Fortuner",Consumable,Motor Vehicle Stores & Spares (GAD),0,
2140,101855,101855,Grease (Formula Gel) 1 Kg for TATA Tipper LPK 1618,Consumable,Lubricants,0,
2141,101854,101854,Grease (Premium Gel) 20 Kg for TATA Tipper LPK 1618,Consumable,Lubricants,0,
2142,101852,101852,Lube Filter for TATA Tipper LPK 1618,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2143,101853,101853,V Belt (278615996302) for TATA Tipper LPK 1618,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2144,101851,101851,AC Belt for Excavator SK210,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2145,101850,101850,Fan Belt for Excavator SK210,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2146,101848,101848,"Nail 3""",Consumable,Building & Civil Stores & Spares,0,
2147,101847,101847,Telephone Wire,Consumable,Data Processig Stores & Spares,0,
2148,101846,101846,"Rod Cutter Blade (6"")",Consumable,Tools and Tackle,0,
2149,101845,101845,Return Filter (2710004932) for DTH ICM 260,Consumable,Plant & Machinery Stores & Spares (ICM),0,
2150,101844,101844,V-Belt (2697121123) - DTH ICM 260,Consumable,Plant & Machinery Stores & Spares (ICM),0,
2151,101843,101843,Shim (2710008208) - DTH ICM 260,Consumable,Plant & Machinery Stores & Spares (ICM),0,
2152,101840,101840,Assy Oil Filter for LPK 1618 TATA Tipper,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2153,101839,101839,Diaphram Sealed Pressure Gauge - H. Guru make,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2154,101838,101838,Ultrasonic Level Transmitter - Nivelco make ,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2155,101837,101837,Locating Ring- FRB 11/120,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2156,101836,101836,Locating Ring - FRB 12.5/130,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2157,101835,101835,Locating Ring - FRB 10/160,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2158,101834,101834,Locating Ring - FRB 8/160,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2159,101833,101833,Adapter Sleeve - H311,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2160,101832,101832,Adapter Sleeve - H312,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2161,101831,101831,Adapter Sleeve - H315,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2162,101830,101830,Bearing (Make ��� ZKL) - 1311 K,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2163,101829,101829,Bearing (Make ��� ZKL) - 1312 K,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2164,101828,101828,Bearing (Make ��� ZKL) - 1315 K,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2165,101827,101827,Plummer Block - SNA 611 TC,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2166,101826,101826,Plummer Block - SNA 612 TC,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2167,101825,101825,Plummer Block - SNA 615 TC,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2168,101824,101824,Low Speed Coupling (Make ��� Fenner) - BC 5,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2169,101823,101823,Spray Header assembly for Desliming Screen & Double Product D&R Screen,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2170,101822,101822,Spray Header assembly for Desliming Screen & Double Product D&R Screen,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2171,101821,101821,"Squirrel Cage Induction Motor - 5.5 kW, 1440 rpm, 132S Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2172,101820,101820,"Squirrel Cage Induction Motor - 11 kW, 960 rpm, 160L Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2173,101819,101819,"Squirrel Cage Induction Motor - 5.5 kW, 1440 rpm, 132S Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2174,101818,101818,"Squirrel Cage Induction Motor- 7.5 kW, 1440 rpm, 132M Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2175,101817,101817,"Squirrel Cage Induction Motor - 18.5 kW, 1440 rpm, 180M Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2176,101816,101816,"Squirrel Cage Induction Motor - 30 kW, 1440 rpm, 200L Frame",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2177,101815,101815,Power Cable Type (Make ��� Polycab)- 1100V GRADE 3.5/C-50 SQ MM AL XLPE INSULATED ARMOURED CABLE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2178,101814,101814,Power Cable Type (Make ��� Polycab) - 1100V GRADE 3/C-35 SQ MM AL XLPE INSULATED ARMOURED CABLE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2179,101813,101813,Power Cable Type (Make ��� Polycab)- 1100V GRADE 3/C-16 SQ MM AL XLPE INSULATED ARMOURED CABLE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2180,101812,101812,Power Cable Type (Make ��� Polycab) - 1100V GRADE 4/C-6 SQ MM AL XLPE INSULATED ARMOURED CABLE,Consumable,Electrical (Stores & Spares),0,
2181,101811,101811,Power Cable Type (Make ��� Polycab) -1100V GRADE 3/C-6 SQ MM AL XLPE INSULATED ARMOURED CABLE,Consumable,Electrical (Stores & Spares),0,
2182,101810,101810,Power Cable Type (Make ��� Polycab)- 1100V GRADE 4/C-4 SQ MM AL XLPE INSULATED ARMOURED CABLE,Consumable,Electrical (Stores & Spares),0,
2183,101809,101809,Power Cable Type (Make ��� Polycab)- 1100V GRADE 3/C-4 SQ MM AL XLPE INSULATED ARMOURED CABLE,Consumable,Electrical (Stores & Spares),0,
2184,101808,101808,Control Cable Type (Make ��� Polycab)-600V GRADE 2P-0.5 SQ MM CU SHEILDED ARMOURED PVC / XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2185,101807,101807,Control Cable Type (Make ��� Polycab) - 1100V GRADE 10C-1.5 SQ MM CU ARMOURED XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2186,101806,101806,Control Cable Type (Make ��� Polycab) - (1100V GRADE 2C-1.5 SQ MM CU ARMOURED XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2187,101805,101805,Control Cable Type (Make ��� Polycab) -(1100V GRADE 7C-1.5 SQ MM CU ARMOURED XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2188,101804,101804,(Control Cable Type (Make ��� Polycab) -1100V GRADE 3C-1.5 SQ MM CU ARMOURED XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2189,101803,101803,Control Cable Type (Make ��� Polycab) - 1100V GRADE 5C-1.5 SQ MM CU ARMOURED XLPE (Multi-strand),Consumable,Electrical (Stores & Spares),0,
2190,101802,101802,Ball Valve (f 25 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2191,101801,101801,Taper Plug Valve (f 50 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2192,101800,101800,Ball Valve (f 50 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2193,101799,101799,Taper Plug Valve (f 80 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2194,101798,101798,Knife Gate Valve,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2195,101797,101797,Knife Gate Valve (f 100 NB)),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2196,101796,101796,Knife Gate Valve (f 150 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2197,101402,101402,Welding glass - black,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2198,101795,101795,Knife Gate Valve (f200 NB),Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2199,101794,101794,���AIRA��� Make ISO 5211 Pneumatic Single Acting Ecotech Butterfly Valve / On-Off Type / WCB Body & SS 304 Disc / NBR Moulded Seat / Wafer Type ,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2200,101793,101793,"GI Bends (90 degree, NB 25mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2201,101792,101792,"GI Bends (90 degree, NB 50mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2202,101791,101791,"GI Pipes (NB 25mm, Thickness 3.2mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2203,101790,101790,"GI Pipes (NB 50mm, Thickness 3.6mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2204,101789,101789,"Ms Bends (45 degree, NB 80mm, OD 88.9mm, Thickness 7.62mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2205,101788,101788,"Ms Bends (45 degree, NB 100mm, OD 114.3mm, Thickness 8.56mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2206,101787,101787,"MS Beds (45 degree, NB 150mm, OD 168.27mm, Thickness 10.97mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2207,101786,101786,"MS Bends (45 degree, NB 200mm, OD 219.1mm, Thickness 12.70mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2208,101785,101785,"Ms Bends (90 degree, NB 80mm, OD 88.9mm, Thickness 7.62mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2209,101784,101784,"MS Bends (90 degree, NB 100mm, OD 114.3mm, Thickness 8.56mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2210,101783,101783,"MS Bends (90 degree, NB 150mm, OD 168.27mm, Thickness 10.97mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2211,101782,101782,"MS Bends (90 degree, NB 200mm, OD 219.1mm, Thickness 12.70mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2212,101781,101781,"Flanges (NB 40mm, ID 50mm, OD 127mm, Thickness 16mm, PCD 98.5mm, hole dia 16mm, no. of holes 4)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2213,101780,101780,"Flanges (NB 50mm, ID 62mm, OD 152mm, Thickness 16mm, PCD 121mm, hole dia 19mm, no. of holes 4)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2214,101779,101779,"Flanges (NB 80mm, ID 90mm, OD 191mm, Thickness 25mm, PCD 152mm, hole dia 19mm, no. of holes 4)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2215,101778,101778,"Flanges (NB 100mm, ID 116mm, OD 228mm, Thickness 25mm, PCD 191mm, hole dia 19mm, no. of holes 8)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2216,101777,101777,"Flanges (NB 150mm, ID 170mm, OD 279mm, Thickness 25mm, PCD 241mm, hole dia 22mm, no. of holes 8)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2217,101776,101776,"Flanges (NB 200mm, ID 221mm, OD 343mm, Thickness 28mm, PCD 298mm, hole dia 22mm, no. of holes 8)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2218,101775,101775,"Flanges (NB 400mm, ID 407mm, OD 565mm, Thickness 28mm, PCD 536mm, hole dia 28mm, no. of holes 16)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2219,101774,101774,"Steel Pipes (NB 100mm, OD 114.3 mm, Thickness 8.56mm)",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2220,101773,101773,"Steel Pipes (NB 80mm, OD 88.9 mm, Thickness 7.62mm",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2221,101772,101772,"Steel Pipes (NB 150mm, OD 168.27 mm, Thickness 10.97mm",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2222,101771,101771,"Steel Pipes (NB 20mm, OD 219.1 mm, Thickness 12.70mm",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2223,101770,101770,Air Header - Coal washery,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2224,101769,101769,Hammer 5 Kg,Consumable,Tools and Tackle,0,
2225,101768,101768,Hammer 5 Kg,Consumable,Tools and Tackle,0,
2226,101766,101766,Photo copy Paper A4 size (75 GSM),Consumable,Office Printing & Stationery Stores & Spares,0,
2227,101621,101621,Hydraulic Breather ,Consumable,Plant & Machinery Stores & Spares (Weel loaders),0,
2228,101765,101765,Hydraulic Breather for Excavator,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2229,100902,100902,Printer Cartridge for (versalik B7030),Consumable,Office Printing & Stationery Stores & Spares,0,
2230,101764,101764,Chart Paper (Multicolour),Consumable,Office Printing & Stationery Stores & Spares,0,
2231,101763,101763,News Print Paper (45 GSM),Consumable,Office Printing & Stationery Stores & Spares,0,
2232,101762,101762,Cello Tape 25mm transparent,Consumable,Office Printing & Stationery Stores & Spares,0,
2233,101761,101761,Hammer 3.5 Kg,Consumable,Tools and Tackle,0,
2234,101760,101760,Solder Paste,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
2235,101759,101759,Solder Wire,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
2236,101758,101758,Solder Iron,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
2237,101757,101757,Tyre - Isuzu 245/70 R16,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2238,100985,100985,Tyre - Isuzu 245/75 R16,Consumable,Motor Vehicle Stores & Spares (GAD),0,
2239,101756,101756,Gunny bag,Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2240,101755,101755,"Nail 1""",Consumable,Building & Civil Stores & Spares,0,
2241,100211,100211,"Nail 4""",Consumable,Building & Civil Stores & Spares,0,
2242,101754,101754,Concrete Brick (230mmx100mmx70mm),Consumable,Building & Civil Stores & Spares,0,
2243,101753,101753,Power ton Bulb Philips,Consumable,Electrical (Stores & Spares),0,
2244,101752,101752,Switch Box 6 way,Consumable,Electrical (Stores & Spares),0,
2245,101751,101751,Plastic Bib Cock,Consumable,Building & Civil Stores & Spares,0,
2246,101396,101396,Led bulb 18 watt,Consumable,Electrical (Stores & Spares),0,
2247,101749,101749,PVC Handle,Consumable,Building & Civil Stores & Spares,0,
2248,101748,101748,"Rod - Dish 4""",Consumable,Plant & Machinery Stores & Spares (Coal Washery),0,
2249,101747,101747,Grinder Stone,Consumable,Plant & Machinery Stores & Spares (Crusher),0,
2250,101746,101746,Battalee (Carpentry Item),Consumable,Tools and Tackle,0,
2251,101640,101640,"Rod Cutter Blade (14"")",Consumable,Tools and Tackle,0,
2252,100895,100895, Hack Saw Blade,Consumable,Tools and Tackle,0,
2253,101745,101745,Wood Cutter,Consumable,Tools and Tackle,0,
2254,101380,101380,MCB ,Consumable,Electrical (Stores & Spares),0,
2255,101744,101744,Insulation Piercing Connector,Consumable,Electrical (Stores & Spares),0,
2256,101631,101631,Timber,Consumable,Building & Civil Stores & Spares,0,
2257,100274,100274,Aggregate 20mm,Consumable,Building & Civil Stores & Spares,0,
2258,101750,101750,Screen Cleaning Kit for Laptop,Consumable,Office Printing & Stationery Stores & Spares,0,
2259,100906,100906,Cap-Screw Kobelco,Consumable,Plant & Machinery Stores & Spares (Excavators),0,
2260,101743,101743,"Wire Mesh (1500mmx1200mm), Hole Size 12mm, Wire Thickness 6 mm",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
2261,101742,101742,"Wire Mesh (1500mmx1200mm), Hole Size 24mm, Wire Thickness 8 mm",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
2262,101741,101741,"Wire Mesh (1500mmx1200mm), Hole Size 80mm, Wire Thickness 8 mm",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
2263,101740,101740,"Wire Mesh (1500mmx1200mm), Hole Size 100mm, Wire Thickness 8 mm",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
2264,101739,101739,ISMB (Joist) 250mm x 100mm 10 meter Length,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
2265,101738,101738,"Nail 4""",Consumable,Building & Civil Stores & Spares,0,
